cbg,deg_t0,deg_tD,deg_t1,vulnerability,robustness,drop_depth,recovery_rate,area_loss
481990310003,0.48550724637681153,0.8478260869565215,0.8260869565217392,0.36231884057971,-0.02173913043478226,-0.36231884057971,-0.02173913043478226,-0.36231884057971
482450001011,0.1513575967648757,0.10398613518197575,0.186019641825534,-0.047371461582899954,0.08203350664355824,0.047371461582899954,0.08203350664355824,0.047371461582899954
482450001012,0.25,0.4229651162790695,0.504360465116279,0.17296511627906952,0.08139534883720945,-0.17296511627906952,0.08139534883720945,-0.17296511627906952
482450001021,0.40600522193211486,0.4184073107049606,0.3028720626631851,0.012402088772845765,-0.1155352480417755,-0.012402088772845765,-0.1155352480417755,-0.012402088772845765
482450001031,0.1065318818040435,0.4883359253499222,0.09642301710730905,0.3818040435458787,-0.39191290824261316,-0.3818040435458787,-0.39191290824261316,-0.3818040435458787
482450001032,0.06638566912539523,0.22918861959957848,0.0,0.16280295047418325,-0.22918861959957848,-0.16280295047418325,-0.22918861959957848,-0.16280295047418325
482450002001,0.40308937109231335,0.4071349760941523,0.03714600956233882,0.004045605001838926,-0.36998896653181346,-0.004045605001838926,-0.36998896653181346,-0.004045605001838926
482450002002,0.32642953624493476,0.06978838361098605,0.3683025664115265,-0.2566411526339487,0.29851418280054043,0.2566411526339487,0.29851418280054043,0.2566411526339487
482450002003,0.42838792549775206,0.525369299935774,0.2967244701348748,0.0969813744380219,-0.22864482980089917,-0.0969813744380219,-0.22864482980089917,-0.0969813744380219
482450003021,0.49696444058976574,0.6886383347788376,0.9999999999999996,0.19167389418907188,0.31136166522116193,-0.19167389418907188,0.31136166522116193,-0.19167389418907188
482450003022,0.7258576343655009,1.0,0.19534355479840998,0.2741423656344991,-0.8046564452015901,-0.2741423656344991,-0.8046564452015901,-0.2741423656344991
482450003023,0.5641219928016667,0.6819473385110815,0.45879901496495545,0.11782534570941472,-0.22314832354612602,-0.11782534570941472,-0.22314832354612602,-0.11782534570941472
482450003041,0.0,0.33520809898762627,0.34870641169853744,0.33520809898762627,0.013498312710911176,-0.33520809898762627,0.013498312710911176,-0.33520809898762627
482450003042,0.11077618688771662,0.1590052750565183,0.17106254709871882,0.04822908816880167,0.012057272042200529,-0.04822908816880167,0.012057272042200529,-0.04822908816880167
482450003043,0.8430351790503232,0.7466477362359993,0.2295314718409842,-0.09638744281432388,-0.5171162643950151,0.09638744281432388,-0.5171162643950151,0.09638744281432388
482450003044,0.6698113207547172,0.6627358490566042,0.0,-0.007075471698112956,-0.6627358490566042,0.007075471698112956,-0.6627358490566042,0.007075471698112956
482450003045,0.1545524100994642,0.25937260902830883,0.07957153787299154,0.10482019892884464,-0.1798010711553173,-0.10482019892884464,-0.1798010711553173,-0.10482019892884464
482450003061,0.27773212818405923,0.10682004930156141,0.3689400164338541,-0.17091207888249782,0.2621199671322927,0.17091207888249782,0.2621199671322927,0.17091207888249782
482450003062,0.3541341653666148,0.385335413416537,0.23088923556942298,0.031201248049922192,-0.154446177847114,-0.031201248049922192,-0.154446177847114,-0.031201248049922192
482450003063,0.4435451234318091,0.15378389316066388,0.15540267098340754,-0.2897612302711452,0.0016187778227436667,0.2897612302711452,0.0016187778227436667,0.2897612302711452
482450003064,0.15074309978768574,0.2788393489030432,0.41188959660297253,0.12809624911535744,0.13305024769992935,-0.12809624911535744,0.13305024769992935,-0.12809624911535744
482450003071,0.34824106899372786,0.3643305154076897,0.38014725934005966,0.016089446413961817,0.01581674393236998,-0.016089446413961817,0.01581674393236998,-0.016089446413961817
482450003081,0.30461777260380307,0.4811796662786185,0.6096235933255723,0.17656189367481545,0.12844392704695373,-0.17656189367481545,0.12844392704695373,-0.17656189367481545
482450003082,0.5355707870479796,0.2845662963838338,0.4465847317419054,-0.25100449066414576,0.1620184353580716,0.25100449066414576,0.1620184353580716,0.25100449066414576
482450003083,0.3411918795022917,0.42174197773411937,0.7753765553372629,0.08055009823182768,0.35363457760314354,-0.08055009823182768,0.35363457760314354,-0.08055009823182768
482450003091,0.7083650190114066,0.8055133079847907,0.9999999999999998,0.09714828897338412,0.19448669201520907,-0.09714828897338412,0.19448669201520907,-0.09714828897338412
482450003101,0.6027118644067797,0.6345762711864407,1.0,0.03186440677966096,0.36542372881355933,-0.03186440677966096,0.36542372881355933,-0.03186440677966096
482450003102,0.2990961380443715,0.4330320460147905,0.49958915365653267,0.133935907970419,0.06655710764174216,-0.133935907970419,0.06655710764174216,-0.133935907970419
482450003103,0.46098360655737736,0.32721311475409864,0.3140983606557377,-0.1337704918032787,-0.013114754098360937,0.1337704918032787,-0.013114754098360937,0.1337704918032787
